gt,1.50
0.0,1.381097845392326
0.008,1.395597791218242
0.016,1.4101265014752637
0.024,1.4246838998010583
0.032,1.4392699092979588
0.04,1.4538844525379853
0.048,1.4685274515659743
0.056,1.483198827902744
0.064,1.4978985025482534
0.07200000000000001,1.5126263959847874
0.08,1.5273824281801602
0.088,1.5421665185909479
0.096,1.5569785861657128
0.10400000000000001,1.5718185493482884
0.112,1.586686326080958
0.12,1.6015818338081882
0.128,1.6165049894791215
0.136,1.631455709550766
0.14400000000000002,1.6464339099943979
0.152,1.6614395062993266
0.16,1.676472413463763
0.168,1.6915325459862627
0.176,1.7066198179233256
0.184,1.7217341429557476
0.192,1.7368754340926091
0.2,1.7520436039931735
0.20800000000000002,1.767238564851835
0.216,1.7824602284013542
0.224,1.797708505949198
0.232,1.8129833084182678
0.24,1.8282845461914594
0.248,1.84361212883307
0.256,1.8589659660515288
0.264,1.8743459664423978
0.272,1.8897520395
0.28,1.9051840931187185
0.28800000000000003,1.9206420350018627
0.296,1.9361257725453018
0.304,1.9516352128471932
0.312,1.9671702624011242
0.32,1.9827308266924555
0.328,1.9983168111468246
0.336,2.0139281220831062
0.34400000000000003,2.029564664872224
0.352,2.0452263428761492
0.36,2.060913060529564
0.368,2.076624721585369
0.376,2.0923612290421985
0.384,2.1081224860581402
0.392,2.123908396102156
0.4,2.139718860405065
0.40800000000000003,2.1555537804045906
0.41600000000000004,2.17141305927652
0.424,2.1872965965148996
0.432,2.2032042929954057
0.44,2.2191360493909387
0.448,2.235091765848012
0.456,2.2510713421792574
0.464,2.267074677669785
0.47200000000000003,2.2831016710188017
0.48,2.299152221057257
0.488,2.315226225711698
0.496,2.331323584689955
0.504,2.34744419409908
0.512,2.363587950956735
0.52,2.3797547528693173
0.528,2.3959444965754657
0.536,2.4121570782778403
0.544,2.4283923936004768
0.552,2.444650341861859
0.56,2.4609308134306063
0.5680000000000001,2.477233707764528
0.5760000000000001,2.4935589163931593
0.584,2.509906336100936
0.592,2.5262758619086587
0.6,2.5426673864169973
0.608,2.5590808004223384
0.616,2.5755160015131784
0.624,2.5919728844227135
0.632,2.6084513376413168
0.64,2.624951254423556
0.648,2.6414725317514742
0.656,2.6580150588513183
0.664,2.6745787275241817
0.672,2.6911634298093308
0.68,2.7077690584054874
0.6880000000000001,2.724395503352008
0.6960000000000001,2.741042649301426
0.704,2.757710395038518
0.712,2.7743986321888627
0.72,2.791107245882871
0.728,2.8078361086850507
0.736,2.8245851672982396
0.744,2.8413542638051075
0.752,2.8581432937947526
0.76,2.8749521517003704
0.768,2.8917807262365987
0.776,2.9086289034819064
0.784,2.9254965753422275
0.792,2.9423836263665715
0.8,2.9592899513373134
