gt,1.50
0.0,-7.345083199958342e-15
0.12,0.2213799251380252
0.24,0.35768391212962525
0.36,0.46392987399624236
0.48,0.5522995370125756
0.6,0.628496814421639
0.72,0.6957767570421894
0.84,0.7562063204755785
0.96,0.811191856281835
1.08,0.8617385006279642
1.2,0.90859203873881
1.32,0.9523215242602852
1.44,0.9933723371453657
1.56,1.032099635329191
1.68,1.0687914473025213
1.8,1.1036847278336492
1.92,1.1369767658764203
2.04,1.1688337235651467
2.16,1.1993968456911483
2.2800000000000002,1.2287872426552748
2.4,1.2571095801764511
2.52,1.2844548848300021
2.64,1.310902889542527
2.7600000000000002,1.3365238139670794
2.88,1.36137981165783
3.0,1.3855261849897964
3.12,1.4090123549875146
3.24,1.4318826553386583
3.36,1.4541770440728348
3.48,1.4759316381920442
3.6,1.4971791773023952
3.72,1.517949478063703
3.84,1.538269733438259
3.96,1.558164836955822
4.08,1.5776576376973128
4.2,1.5967691267695865
4.32,1.6155186585100203
4.44,1.633924123672766
4.5600000000000005,1.6520021824424747
4.68,1.6697680819238392
4.8,1.6872361549429433
4.92,1.704419648705319
5.04,1.7213310091751075
5.16,1.7379818358252928
5.28,1.7543829425838404
5.4,1.7705444859263701
5.5200000000000005,1.7864759976040487
5.64,1.8021864204350853
5.76,1.817684221185679
5.88,1.8329772932696506
6.0,1.8480731464768605
6.12,1.8629788091788801
6.24,1.8777009771341857
6.36,1.8922459899588435
6.48,1.906619885251105
6.6000000000000005,1.9208282438159627
6.72,1.934876487838069
6.84,1.9487697494788936
6.96,1.9625128881419762
7.08,1.9761105315630958
7.2,1.989567075404848
7.32,2.002886768439807
7.44,2.0160736050050065
7.5600000000000005,2.0291313912000737
7.68,2.0420637964266444
7.8,2.054874312666466
7.92,2.067566305923231
8.040000000000001,2.0801429632170905
8.16,2.0926073501796947
8.28,2.1049624078540066
8.4,2.1172109583110625
8.52,2.129355706424283
8.64,2.1413992486761955
8.76,2.153344087039476
8.88,2.165192618111529
9.0,2.1769471445257116
9.120000000000001,2.188609894264891
9.24,2.200183000801554
9.36,2.211668513302211
9.48,2.2230684247320345
9.6,2.234384664669018
9.72,2.245619042785706
9.84,2.2567733107357055
9.96,2.267849295254689
10.08,2.278848598291898
10.200000000000001,2.2897727847619347
10.32,2.300623406410028
10.44,2.3114020096194148
10.56,2.3221100464232785
10.68,2.3327488661552827
10.8,2.343319833517856
10.92,2.353824259243679
11.040000000000001,2.3642634465764987
11.16,2.374638616830407
11.28,2.3849509450703783
11.4,2.395201567408634
11.52,2.4053916474798487
11.64,2.4155222635653164
11.76,2.425594466592825
11.88,2.4356092604577326
12.0,2.4455676449901613
