gt,64.00,1024.00
0.0,1.3810978452824474,1.3810978452824474
0.01,1.533824414418388,1.5638556744129837
0.02,1.6870886120014037,1.7450159485851604
0.03,1.8407092663490094,1.924567517357517
0.04,1.9945247719846355,2.1025032442971967
0.05,2.14839087695532,2.2788193427767762
0.06,2.302178744823521,2.4535148259916597
0.07,2.455773254223636,2.626591050345087
0.08,2.6090715040079413,2.798051335388
0.09,2.7619814968801553,2.967900646695144
0.1,2.9144209782181196,3.1361453305960043
0.11,3.066316410086017,3.302792891744465
0.12,3.217602063286424,3.467851806162482
0.13,3.3682192126033637,3.6313313637340423
0.14,3.5181154225052524,3.7932415351992472
0.15,3.6672439121154627,3.9535928595872076
0.16,3.815562990031075,4.112396348749482
0.17,3.9630355503888923,4.269663406181598
0.18,4.109628623307442,4.425405757968103
0.19,4.25531297231921,4.579635393632697
0.2,4.400062737060876,4.7323645160219225
0.21,4.543855104200419,4.883605497431731
0.22,4.686670032792298,5.033370843582104
0.23,4.828489975578913,5.1816731606804005
0.24,4.969299661353363,5.328525128432823
0.25,5.109085876321952,5.473939476512141
0.26,5.247837273660807,5.617928963836385
0.27,5.385544216797149,5.760506361217937
0.28,5.522198606830452,5.901684435846051
0.29,5.657793753595627,6.041475938038688
0.3,5.792324250071667,6.179893590453539
0.31,5.92578584661708,6.316950076419715
0.32,6.058175366108833,6.452658033717078
0.33,6.189490593533191,6.587030045034536
0.34,6.319730200038085,6.720078632641602
0.35000000000000003,6.4488936649591695,6.851816253062887
0.36,6.576981193482026,6.982255290076986
0.37,6.703993672112884,7.11140805349726
0.38,6.82993259385969,7.239286773618164
0.39,6.954800011061686,7.365903598655644
0.4,7.078598484658052,7.4912705920918
0.41000000000000003,7.201331044405581,7.615399730278631
0.42,7.323001142629286,7.738302900209694
0.43,7.443612617602279,7.859991898656573
0.44,7.563169660484054,7.980478430125312
0.45,7.681676787130958,8.099774106056515
0.46,7.799138801723431,8.21789044373701
0.47000000000000003,7.915560776631507,8.334838866153117
0.48,8.030948026466113,8.450630700337705
0.49,8.145306085164641,8.56527717702893
0.5,8.258640685877559,8.678789431630655
0.51,8.370957741849487,8.791178502952164
0.52,8.482263329148235,8.90245533353928
0.53,8.59256367299134,9.012630769423827
0.54,8.701865128175019,9.121715561042473
0.55,8.81017416888074,9.229720361100787
0.56,8.917497375147203,9.33665572758249
0.5700000000000001,9.02384142245622,9.442532122637049
0.58,9.129213068293499,9.547359913119974
0.59,9.233619144589182,9.651149370969344
0.6,9.337066547847932,9.75391067347761
0.61,9.439562230676218,9.8556539041142
0.62,9.541113193959442,9.956389052762306
0.63,9.641726479215135,10.056126016158029
0.64,9.741409162192804,10.154874598513462
0.65,9.840168346807872,10.25264451228507
0.66,9.938011159712675,10.349445378893533
0.67,10.034944744168174,10.445286729158555
0.68,10.130976254764297,10.54017800416046
0.6900000000000001,10.226112853852644,10.634128552473848
0.7000000000000001,10.320361706741783,10.727147637162075
0.71,10.413729978274887,10.81924443210929
0.72,10.506224828459086,10.910428023729084
0.73,10.59785340831057,11.000707411683283
0.74,10.68862285943806,11.090091509463164
0.75,10.778540308440157,11.178589144653214
0.76,10.867612865252013,11.266209060228162
0.77,10.955847620264402,11.352959915716175
0.78,11.04325164280722,11.438850286518742
0.79,11.129831978616725,11.523888665668531
0.8,11.215595647514139,11.608083461984894
0.81,11.300549642589948,11.691443006965292
0.8200000000000001,11.384700926422669,11.773975548189258
0.8300000000000001,11.46805643115347,11.855689260095014
0.84,11.550623056026213,11.936592230540244
0.85,11.632407666608621,12.016692469640306
0.86,11.713417095314853,12.095997910684051
0.87,11.793658137373649,12.174516408051195
0.88,11.873137550952297,12.25225574375093
0.89,11.951862056305723,12.32922362151701
0.9,12.029838334769021,12.40542767035792
0.91,12.107073027500872,12.48087544504571
0.92,12.183572736946704,12.555574426485844
0.93,12.259344022904516,12.629532022543401
0.9400000000000001,12.334393403253031,12.702755568062068
0.9500000000000001,12.40872735420491,12.775252327836435
0.96,12.482352326150675,12.847029496438081
0.97,12.555274684072426,12.918094193098014
0.98,12.627500733072432,12.988453470698232
0.99,12.69903685926858,13.058114312609241
1.0,12.769889294527001,13.127083634600565
1.01,12.840064245323022,13.195368283560411
1.02,12.909567881423712,13.262975062236492
1.03,12.978406327287376,13.32991065185692
1.04,13.046585661943022,13.396181622220547
1.05,13.114111917931977,13.461794715505865
1.06,13.180991083318549,13.5267563759768
1.07,13.247229101038622,13.591073060294825
1.08,13.312831868586112,13.65475115867407
1.09,13.377805289984908,13.717796996358777
1.1,13.442154972309432,13.780216837910237
1.11,13.50588690967892,13.842016886692786
1.12,13.569006735306521,13.90320329353932
1.1300000000000001,13.631520113360734,13.963782149723936
1.1400000000000001,13.693432669034618,14.023759369738528
1.1500000000000001,13.754749982146324,14.08314104063721
1.16,13.815477583143254,14.141933058326133
1.17,13.875620960157587,14.200141240726932
1.18,13.935185557103557,14.25777137909192
1.19,13.99417677582235,14.314829205233158
1.2,14.052599995579891,14.371320392228181
1.21,14.110460387949626,14.427250555010666
1.22,14.167763370098038,14.482625259182985
1.23,14.224514143586811,14.53745001221598
1.24,14.280717855154583,14.591730285422033
1.25,14.336379643815,14.645471461666405
1.26,14.391504595020704,14.69867875872492
1.27,14.446097754563086,14.751357706840475
1.28,14.500164122081808,14.8035134411069
1.29,14.553708658934381,14.855151149341761
1.3,14.606736273566744,14.906275972608586
1.31,14.65925184335464,14.9568930006809
1.32,14.71126019903573,15.007007270235276
1.33,14.762766129569396,15.05662376302006
1.34,14.813774406191905,15.105747420948871
