gt,8.00,16.00,64.00,256.00
0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906
0.1,1.8067771377011974,1.9043753467705626,1.9737744618984006,1.980064805012898
0.2,2.0928499560386604,2.1905320916969147,2.2141613337746815,2.203220480714393
0.3,2.2987875747725792,2.369432056058342,2.353599539147466,2.3365898966398237
0.4,2.4508197097375275,2.4886888283195776,2.448220955562766,2.430311485607446
0.5,2.564653957884228,2.572030645454791,2.518377234066261,2.501491408795617
0.6,2.6506702227846963,2.6326261095634718,2.573279866909171,2.5579995151651436
0.7000000000000001,2.7160984648381596,2.6782459650218966,2.617773694206748,2.6041526571213995
0.8,2.766128711908998,2.7136760886916935,2.6547034966387817,2.6426004355376054
0.9,2.80456650425286,2.7419616236610014,2.685883097083289,2.6750973961624425
1.0,2.834231759861411,2.7650990783034097,2.7125443304644157,2.7028707613224117
1.1,2.857238314071176,2.7844262798736374,2.7355641580778016,2.7268142302599214
1.2,2.8751801478076833,2.800863507533031,2.755592449696284,2.747601698973734
1.3,2.8892656795514795,2.815051180613085,2.773124634969432,2.765751803328541
1.4000000000000001,2.90041173564416,2.8274519045110456,2.7885485556188963,2.7816754993655937
1.5,2.909320203948949,2.8383995994682656,2.8021731630223963,2.7957015296931815
1.6,2.916524334504127,2.8481432307049013,2.8142499364466835,2.8080969574530394
1.7,2.922430993147424,2.85687037610112,2.8249849522833737,2.819083950920654
1.8,2.9273509549886287,2.8647255917316,2.834551680297178,2.8288461720535785
1.9000000000000001,2.9315175765191928,2.8718246399998715,2.8430942151609813,2.837538575425494
2.0,2.935109872980758,2.878259096043028,2.850736180464776,2.8452930832969567
2.1,2.938261220396013,2.88410456341053,2.8575831091245205,2.8522220742214093
2.2,2.9410715454692045,2.889423920888722,2.8637260932184794,2.858422302737885
2.3000000000000003,2.9436147646848014,2.894270792410168,2.869243769850979,2.863977205003685
2.4,2.945945162574673,2.898691261404771,2.874204991107368,2.8689595489601856
2.5,2.9481025705096164,2.902725559941925,2.8786697837202984,2.873432605491446
2.6,2.950115739711657,2.9064092113652262,2.8826909697724292,2.877451925714494
2.7,2.9520051942467944,2.9097737453297228,2.88631515695069,2.881066317845562
2.8000000000000003,2.953785652932914,2.9128474342427673,2.8895835240202614,2.8843187532779764
2.9,2.9554675996598205,2.915655760866217,2.8925326093026,2.8872472598227947
3.0,2.9570586052569805,2.918221732467953,2.8951948535457364,2.889885572625704
3.1,2.9585641899558084,2.920566267904708,2.897599175307636,2.892263580530127
3.2,2.9599885678739053,2.922708489198776,2.8997714013694065,2.894408156582072
3.3000000000000003,2.961335147678146,2.924665192081585,2.90173456810291,2.896341997290723
3.4,2.9626068357723634,2.926452813019359,2.9035093165991728,2.8980873917644936
3.5,2.963806419021426,2.9280855602709956,2.905114154921695,2.899662929668976
3.6,2.9649361682285735,2.9295767086314544,2.9065657071937987,2.90108552315549
3.7,2.965998052483502,2.9309384006244903,2.9078788981953614,2.902370178878878
3.8000000000000003,2.966995847356413,2.9321816939413523,2.9090671134613384,2.9035307504495886
3.9,2.967930626895566,2.9333166681780654,2.910142419277476,2.904579297298352
4.0,2.9688062009569203,2.9343529729651023,2.9111156937670835,2.9055268592998487
4.1,2.9696249890290356,2.9352982182033474,2.9119967660185515,2.9063833138602795
4.2,2.9703900557069702,2.9361612310367304,2.9127944370825887,2.9071575373792182
4.3,2.9711022827038414,2.9369483781900643,2.9135166772124923,2.9078575770883814
4.4,2.9717665238924793,2.9376669615281354,2.9141706814193156,2.908490534556325
4.5,2.9723843733901156,2.938321987618766,2.9147629454840795,2.9090628953057185
4.6000000000000005,2.972958015444553,2.9389197266841736,2.9152993435090946,2.9095805665828105
4.7,2.9734914400095107,2.939464523711449,2.9157851921405995,2.9100488308432655
4.8,2.9739860265833022,2.9399619263724714,2.916225274435758,2.91047224131631
4.9,2.974444006156645,2.9404149288394694,2.9166239281672937,2.9108552122435123
5.0,2.9748684045186398,2.9408280994592855,2.916985055641985,2.9112017541299458
5.1000000000000005,2.9752612467065727,2.9412048218681988,2.917312201628041,2.9115152541761042
5.2,2.97562498344348,2.9415483746339874,2.917608575834264,2.9117988701040427
5.3,2.975960441297404,2.9418613762151007,2.917877127208284,2.9120555489020483
5.4,2.9762702089979998,2.9421468151380656,2.918120515336266,2.912287754874791
5.5,2.976555980044327,2.9424072316737955,2.9183408761713006,2.9124978937042227
5.6000000000000005,2.9768206582678283,2.942643927448985,2.9185405989984474,2.912688048129016
5.7,2.977063904703692,2.942860116210232,2.918721465483087,2.9128601109730496
5.8,2.9772883989231707,2.9430569043827264,2.918885461901886,2.91301581775515
5.9,2.9774952704239293,2.9432361809073564,2.91903401585177,2.913156729507531
6.0,2.977685318326034,2.9433995917230464,2.919168625553576,2.9132842556237266
6.1000000000000005,2.977860660339795,2.943548446291762,2.9192906215572867,2.9133996694444195
